countrycode,closing_date,ebitda,r_d_expenses_operating_revenue,research_development_expenses,number_of_employees,Acquired stake (%)_0_10,Acquired stake (%)_10_20,Acquired stake (%)_20_30,Acquired stake (%)_30_40,Acquired stake (%)_40_50,Acquired stake (%)_0_25,Acquired stake (%)_25_50,Acquired stake (%)_0_50,Final stake (%)_0_10,Final stake (%)_10_20,Final stake (%)_20_30,Final stake (%)_30_40,Final stake (%)_40_50,Final stake (%)_0_25,Final stake (%)_25_50,Score-protecting minority investors,Reform,is_reform
GB,2008,257084552772.0,2696.67,8383678334.0,6441328.0,21,4,0,0,0,21,0,21,9,8,4,0,0,19,2,80.0,,
GB,2009,182540329084.0,3201.17,9780467252.0,6559930.0,263,5,2,0,0,215,1,216,154,55,5,1,1,212,4,80.0,,
GB,2010,220213768096.0,2993.08,7626368128.0,5801439.0,90,6,1,0,0,83,1,84,52,25,6,1,0,79,5,80.0,,
GB,2011,254129900110.0,3277.13,9394958413.0,6466776.0,117,3,0,0,0,101,0,101,69,29,3,0,0,100,1,80.0,,
GB,2012,247387862383.0,3889.75,11101961511.0,6875376.0,150,1,1,1,0,100,2,102,70,29,2,1,0,99,3,80.0,,
GB,2013,207679788602.0,3396.12,10278951652.0,6263969.0,147,1,1,0,0,119,0,119,90,23,6,0,0,117,2,80.0,,
GB,2014,199783600698.0,3242.37,11344642709.0,6365136.0,118,1,0,1,0,92,1,93,67,21,4,0,1,89,4,84.0,,
GB,2015,185547652513.0,2703.69,13136291936.0,6343889.0,81,6,0,0,0,73,0,73,50,20,3,0,0,71,2,84.0,,
GB,2016,253128705480.0,3522.67,12640065051.0,9804095.0,211,1,0,0,0,170,0,170,148,18,4,0,0,170,0,84.0,,
GB,2017,205582074961.0,2545.51,12225983308.0,8970070.0,149,1,0,0,0,132,0,132,89,33,10,0,0,126,6,84.0,,
GB,2018,29377756953.0,14.54,36881131.0,979313.0,7,0,0,0,0,7,0,7,5,2,0,0,0,7,0,84.0,,
ID,2001,7975964.0,0.0,0.0,3238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ID,2002,88231972.0,0.29,773000.0,3127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ID,2003,13353977.0,0.0,0.0,3463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ID,2004,546376643.0,0.0,0.0,54270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ID,2005,657945330.0,0.0,0.0,62170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ID,2006,620279935.0,0.0,0.0,73083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
ID,2007,1063391601.0,0.0,0.0,76451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
ID,2008,1528853968.0,0.0,0.0,85156.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,56.666666666667,Indonesia strengthened investor protections by expanding the already extensive disclosure requirements for companies listed on the stock exchange.,True
ID,2009,1965928065.0,0.0,0.0,86115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.666666666667,,
ID,2010,2670284821.0,0.01,150.0,85322.0,2,1,1,0,1,4,1,5,1,0,1,1,2,2,3,60.0,Indonesia strengthened investor protections by increasing disclosure requirements for related-party transactions.,True
ID,2011,3269386733.0,0.0,0.0,93225.0,4,1,1,0,0,5,1,6,1,2,3,0,0,3,3,60.0,,
ID,2012,3211052530.0,2.23,113673.0,120176.0,7,0,1,0,0,8,0,8,4,1,3,0,0,6,2,60.0,,
ID,2013,3143470785.0,2.36,115540.0,132893.0,1,0,0,2,0,1,2,3,0,1,0,2,0,1,2,60.0,,
ID,2014,3372749735.0,1.94,363694.0,135353.0,3,3,0,0,0,6,0,6,0,2,2,0,2,3,3,60.0,,
ID,2015,1927538740.0,1.4400000000000002,251898.0,139342.0,5,1,0,0,0,6,0,6,2,2,1,1,0,4,2,60.0,,
ID,2016,3348116687.0,1.46,334417.0,144841.0,11,0,0,0,0,11,0,11,3,4,4,0,0,7,4,64.0,,
ID,2017,3877376876.0,1.47,457456.0,146555.0,4,4,0,0,0,8,0,8,3,2,0,0,3,5,3,64.0,,
IN,1993,24042234.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,1994,24956148.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,1996,33233774.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,1997,34097395.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,1998,23666329.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,1999,77187858.0,0.24,570813.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,2000,86574128.0,0.27,767622.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,2001,146353409.0,0.43,1186590.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,2002,943749248.0,8.6,53152000.0,1242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IN,2003,4538355460.0,116.68,141376611.0,23791.0,6,0,0,0,0,6,0,6,4,0,1,0,1,5,1,,,
IN,2004,11686029256.0,99.77,130811249.0,170264.0,11,0,0,0,0,11,0,11,5,5,1,0,0,11,0,,,
IN,2005,18018633773.0,72.53,189857022.0,185222.0,19,1,0,1,0,20,1,21,17,1,1,1,1,18,3,,,
IN,2006,23508319101.0,157.88,331032368.0,290264.0,45,10,1,1,0,55,2,57,31,15,6,4,1,50,7,56.666666666667,,
IN,2007,35298613562.0,169.79,570486662.0,469370.0,82,13,3,0,1,96,2,98,60,24,8,2,4,87,11,56.666666666667,,
IN,2008,45054464733.0,124.08,520285755.0,531365.0,26,1,0,0,1,27,1,28,16,6,3,1,2,25,3,56.666666666667,,
IN,2009,39992846666.0,191.72,598432406.0,599726.0,21,3,0,0,0,24,0,24,12,7,1,3,1,19,5,56.666666666667,,
IN,2010,52955486211.0,148.02,782271268.0,728029.0,21,8,0,1,0,29,1,30,10,13,3,3,1,23,7,56.666666666667,,
IN,2011,69027634195.0,190.7,1247741196.0,899144.0,35,4,0,0,0,37,0,37,20,11,5,0,1,32,5,60.0,,
IN,2012,68392014483.0,195.34,1314677122.0,1475189.0,13,1,0,0,0,14,0,14,6,6,1,0,1,12,2,60.0,,
IN,2013,79515863916.0,264.45,2051233367.0,1524574.0,27,4,2,0,2,31,2,33,10,10,6,3,4,24,9,60.0,,
IN,2014,74290735577.0,296.09000000000003,1555035328.0,1572262.0,116,16,3,1,0,122,2,124,64,32,13,9,6,104,20,70.0,,
IN,2015,95180977433.0,130.3,2454822161.0,1315059.0,80,5,5,1,4,77,6,83,44,19,11,3,6,73,10,76.0,"India strengthened minority investor protections by requiring greater disclosure of conflicts of interest by board members, increasing the remedies available in case of prejudicial related-party transactions and introducing additional safeguards for shareholders of privately held companies. This reform applies to both Delhi and Mumbai.",True
IN,2016,75162670738.0,120.13,2321848008.0,2100499.0,42,5,2,0,1,48,2,50,28,10,7,4,1,42,8,76.0,,
IN,2017,93732984802.0,189.05,5214557537.0,2239799.0,44,3,1,0,0,43,0,43,27,12,3,0,1,41,2,76.0,,
IN,2018,4197572335.0,0.28,24010220.0,13363.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,80.0,India strengthened minority investor protections by increasing the remedies available in cases of prejudicial transactions between interested parties. This reform applies to both Delhi and Mumbai.,True
IT,1993,836199497.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1994,944504124.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1995,1438584536.0,0.0,0.0,9862.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1996,1460904358.0,0.0,0.0,13156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1997,2277018950.0,0.0,0.0,31389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1998,1953877031.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,1999,2469953508.0,0.0,0.0,42200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,2000,2608545643.0,0.0,0.0,62434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,2001,3288472128.0,0.0,0.0,70090.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
IT,2002,17930401000.0,39.74,302133000.0,211614.0,6,1,0,0,0,7,0,7,6,1,0,0,0,7,0,,,
IT,2003,16734641000.0,35.06,285703000.0,221448.0,10,0,1,0,0,10,1,11,7,0,2,2,0,7,4,,,
IT,2004,85555357000.0,6.77,21151000.0,662209.0,19,2,0,0,1,20,1,21,14,5,0,0,2,19,2,,,
IT,2005,172029324000.0,101.62,2355118000.0,798285.0,84,0,0,0,0,84,0,84,74,8,1,0,1,83,1,,,
IT,2006,140349209000.0,125.31,1735334000.0,698452.0,75,2,0,0,0,77,0,77,69,6,2,0,0,75,2,56.666666666667,,
IT,2007,146385838000.0,84.55,2821790000.0,807112.0,58,1,0,0,0,58,0,58,53,2,3,0,0,58,0,56.666666666667,,
IT,2008,85552586000.0,103.8,1538324000.0,605457.0,35,1,0,1,0,36,1,37,29,3,2,2,1,32,5,56.666666666667,,
IT,2009,149032501000.0,148.97,2796602000.0,897847.0,23,3,0,0,0,26,0,26,23,1,2,0,0,26,0,56.666666666667,,
IT,2010,132347949000.0,100.02,2135311000.0,708359.0,17,0,0,0,0,17,0,17,14,1,1,1,0,15,2,56.666666666667,,
IT,2011,79124769000.0,94.53999999999999,1669047000.0,587571.0,10,1,0,0,0,11,0,11,5,5,1,0,0,11,0,56.666666666667,,
IT,2012,115482732000.0,81.5,1725761000.0,753005.0,11,1,0,0,0,12,0,12,3,2,6,0,1,9,3,56.666666666667,,
IT,2013,71379109000.0,96.81,2350798000.0,610936.0,6,0,1,1,0,6,2,8,4,2,1,0,1,6,2,56.666666666667,,
IT,2014,65944045000.0,79.14,2056624000.0,612159.0,6,1,1,0,0,8,0,8,6,0,1,0,1,6,2,66.0,,
IT,2015,60836302000.0,67.97,2484489000.0,538512.0,5,1,0,0,0,6,0,6,3,1,1,1,0,5,1,66.0,,
IT,2016,58927161000.0,78.98,2632398000.0,524657.0,3,1,2,0,0,5,1,6,2,0,3,1,0,3,3,66.0,,
IT,2017,61768233000.0,40.69,2979286000.0,473716.0,4,0,0,0,0,4,0,4,2,1,1,0,0,4,0,66.0,,
IT,2018,189980000.0,0.0,0.0,6320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,,
JP,1990,88435326.0,0.28,5889728.0,5071.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1991,122223633.0,0.28,8759380.0,13972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1992,568361391.0,0.28,10096670.0,15005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1993,1415099023.0,0.31,14397645.0,16513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1994,1344002155.0,0.25,13446834.0,16899.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1995,2306268574.0,0.26,14157126.0,5628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1996,2489465977.0,7.02,536306837.0,26043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1997,2178763936.0,7.07,484251813.0,18607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1998,2226963320.0,9.459999999999999,477761259.0,18741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,1999,3849482001.0,13.620000000000001,1017938007.0,31118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,2000,5218399160.0,36.56,1165122567.0,120904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JP,2001,8325856181.0,67.72,3205876793.0,58167.0,2,1,0,0,0,2,0,2,1,0,0,1,0,1,1,,,
JP,2002,6690922767.0,106.83,2263022591.0,108964.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,,
JP,2003,10516148457.0,415.25,2591122207.0,214727.0,2,1,1,0,0,4,0,4,1,2,1,0,0,4,0,,,
JP,2004,13264582932.0,525.96,2659135626.0,325298.0,3,1,0,2,1,4,3,7,0,1,0,1,5,1,6,,,
JP,2005,15591769560.0,526.5699999999999,2687552902.0,537124.0,6,3,3,0,1,12,1,13,4,3,2,2,2,8,5,,,
JP,2006,24358958231.0,578.55,4898375049.0,867804.0,9,5,0,0,1,10,1,11,1,5,1,1,3,7,4,70.0,,
JP,2007,233797982538.0,2468.13,53116067617.0,8046085.0,45,13,6,6,3,59,10,69,22,25,11,7,4,55,14,70.0,,
JP,2008,263128544434.0,2807.81,65010753029.0,9100666.0,110,22,8,3,3,123,9,132,72,38,11,6,5,115,17,70.0,,
JP,2009,215876140693.0,3348.14,77951362595.0,9452353.0,321,20,8,6,1,324,9,333,263,40,19,8,3,314,19,70.0,,
JP,2010,234790100256.0,3454.17,73865456431.0,9885181.0,324,13,7,6,0,317,10,327,287,23,10,4,3,316,11,70.0,,
JP,2011,289051486867.0,2987.79,73301381124.0,9291601.0,198,10,2,2,0,194,4,198,156,32,5,3,2,191,7,70.0,,
JP,2012,345624404840.0,5859.37,116488204153.0,12269539.0,710,10,3,3,2,370,6,376,323,44,4,3,2,369,7,70.0,,
JP,2013,307284812310.0,5792.99,103507768897.0,11159355.0,665,20,8,3,0,374,5,379,327,32,15,5,0,365,14,70.0,,
JP,2014,379832196260.0,5695.5,100538076672.0,13602498.0,1247,12,8,2,0,624,5,629,545,64,14,6,0,619,10,64.0,,
JP,2015,394801515673.0,4997.92,99255057852.0,11725715.0,444,14,3,4,0,232,5,237,187,38,5,6,1,228,9,64.0,,
JP,2016,395372820187.0,5237.97,104171828394.0,11589111.0,158,11,3,3,0,90,6,96,68,20,5,3,0,90,6,64.0,,
JP,2017,423766716081.0,5124.56,109805732042.0,11377749.0,93,12,3,4,0,62,6,68,25,28,8,6,1,57,11,64.0,,
JP,2018,17229225030.0,65.85000000000001,247583536.0,385096.0,11,0,0,0,0,10,0,10,4,1,4,1,0,5,5,64.0,,
KR,1993,21706000.0,0.53,708000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,1994,13835000.0,1.29,1845000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,1995,25551000.0,1.08,1279000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,1996,59166148.0,0.74,659037.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,1997,17742529.0,0.08,44356.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,1999,77788000.0,1.9300000000000002,485000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,2000,9504850.0,9.440000000000001,4896792.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,2001,546443179.0,86.1,31777235.0,6434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KR,2002,51322425686.0,1149.84,5405165801.0,464111.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,,,
KR,2003,44801189186.0,1364.07,5041283090.0,421627.0,14,0,0,0,1,5,1,6,2,2,1,0,1,4,2,,,
KR,2004,68496383302.0,1456.95,6433826157.0,455069.0,5,3,0,1,0,7,1,8,1,3,2,1,1,6,2,,,
KR,2005,85134031824.0,1512.8,8677722356.0,484630.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,,,
KR,2006,85531771192.0,1976.7,9417085877.0,533297.0,29,2,1,1,1,13,3,16,6,4,3,2,1,12,4,60.0,,
KR,2007,73242335133.0,2335.03,8900747112.0,519155.0,92,12,5,3,1,60,5,65,23,20,10,11,1,52,13,60.0,,
KR,2008,75478216771.0,3321.31,9651572569.0,616672.0,163,28,5,3,3,110,8,118,53,40,14,6,5,101,17,60.0,,
KR,2009,75725625237.0,3356.19,10576119508.0,631796.0,197,14,6,3,3,104,9,113,63,22,11,9,8,91,22,60.0,,
KR,2010,128366343524.0,3369.84,17925213737.0,629400.0,169,12,3,6,2,80,9,89,44,13,9,14,9,63,26,60.0,,
KR,2011,125458860660.0,3297.73,20023043800.0,689883.0,244,9,4,6,4,101,11,112,55,12,19,17,9,74,38,60.0,,
KR,2012,114731016419.0,3951.69,24798925971.0,737395.0,338,11,1,1,5,128,7,135,70,29,9,13,14,105,30,60.0,,
KR,2013,110760782458.0,4288.29,26827268219.0,625538.0,164,9,2,3,1,70,5,75,46,14,5,6,4,64,11,66.666666666667,Korea strengthened investor protections by making it easier to sue directors in cases of prejudicial related-party transactions.,True
KR,2014,93225405837.0,4560.97,30052017764.0,729653.0,190,6,6,2,4,80,7,87,64,4,8,4,7,75,12,70.0,,
KR,2015,93981744982.0,5146.29,30813826962.0,776243.0,295,11,8,6,7,114,18,132,84,24,8,6,10,112,20,74.0,The Republic of Korea strengthened minority investor protections by increasing the level of transparency expected from companies on managerial compensation.,True
KR,2016,112389934517.0,5225.17,30611057335.0,701434.0,110,11,7,1,4,57,10,67,39,11,9,4,4,52,15,74.0,,
KR,2017,241025890734.0,5157.36,48844133437.0,1190009.0,173,17,4,5,3,80,10,90,50,14,11,11,4,68,22,74.0,,
KY,2002,1868791.0,12.04,2663000.0,723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2003,44657435.0,6.85,5241000.0,856.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2004,266102298.0,7.52,8318000.0,7884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2005,269392120.0,10.83,14023453.0,9442.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,,,
KY,2006,310030314.0,11.59,15634445.0,14693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2007,444355412.0,10.1,15384000.0,58129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2008,629836498.0,11.24,23018482.0,75152.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,,
KY,2009,928646593.0,27.68,28212189.0,77395.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,,,
KY,2010,1000419373.0,26.18,33994814.0,87377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2011,1155394273.0,30.009999999999998,65927483.0,100606.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,,
KY,2012,1321485919.0,40.120000000000005,112789867.0,108671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2013,1834964546.0,43.1,154864775.0,115072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2014,1848813176.0,48.29,234593259.0,114308.0,1,1,0,0,0,2,0,2,0,2,0,0,0,2,0,,,
KY,2015,1623965382.0,31.43,215109521.0,83887.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2016,1647434526.0,30.67,235309913.0,78646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
KY,2017,1148929760.0,24.979999999999997,254792659.0,31889.0,1,1,0,0,1,2,1,3,1,0,0,1,1,1,2,,,
MY,2000,11409168.0,0.0,0.0,1303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
MY,2001,15902222.0,0.0,0.0,4058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
MY,2002,37789005.0,0.57,199000.0,6499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
MY,2003,512924853.0,36.32,15462800.0,55391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
MY,2004,1031454166.0,1.7600000000000002,2824300.0,78186.0,5,3,0,0,0,8,0,8,1,4,2,0,1,7,1,,,
MY,2005,1269374729.0,10.98,3582400.0,82687.0,2,2,0,0,0,4,0,4,1,3,0,0,0,4,0,,,
MY,2006,1457664728.0,13.899999999999999,3156533.0,58242.0,1,1,0,0,0,2,0,2,0,1,1,0,0,2,0,86.666666666667,,
MY,2007,1879621835.0,58.27,2625564.0,28568.0,8,0,0,0,0,8,0,8,5,1,2,0,0,8,0,86.666666666667,,
MY,2008,2248168298.0,3.77,3110853.0,29686.0,5,0,1,1,0,6,1,7,3,1,1,2,0,5,2,86.666666666667,,
MY,2009,1640673751.0,71.94,5247108.0,29545.0,2,0,0,0,0,2,0,2,0,1,1,0,0,2,0,86.666666666667,,
MY,2010,2639279575.0,32.79,12097720.0,31363.0,7,0,1,0,0,7,0,7,2,1,3,1,0,5,2,86.666666666667,,
MY,2011,4677909123.0,57.63,9167947.0,43774.0,18,0,0,0,0,18,0,18,3,14,0,1,0,17,1,86.666666666667,,
MY,2012,3228051022.0,58.83,8513576.0,44650.0,1,0,1,0,0,2,0,2,0,0,2,0,0,1,1,86.666666666667,,
MY,2013,3064565608.0,83.3,17538818.0,6218.0,4,1,1,0,1,5,2,7,4,1,1,0,1,5,2,86.666666666667,,
MY,2014,3845074513.0,14.979999999999999,15407016.0,20874.0,10,0,2,0,0,10,2,12,9,0,2,1,0,9,3,86.0,,
MY,2015,3959809632.0,10.05,8517562.0,17738.0,6,4,2,1,0,11,2,13,6,4,1,2,0,11,2,86.0,,
MY,2016,3179803610.0,46.34,22262146.0,17836.0,12,2,0,0,0,14,0,14,10,3,1,0,0,13,1,86.0,,
MY,2017,3207354465.0,20.81,12497034.0,60787.0,7,0,1,0,0,8,0,8,6,0,1,1,0,6,2,86.0,,
MY,2018,333154588.0,0.05,62663.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,Malaysia strengthened minority investor protections by requiring greater corporate transparency.,True
NL,1989,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,1990,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,1991,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,1992,0.0,0.0,0.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,1993,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,1998,15493419.0,0.0,0.0,3386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,1999,-150865588.0,0.0,0.0,6088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,2000,152021022.0,0.0,0.0,25142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,2001,511834555.0,7.76,12720000.0,43399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,2002,1732195639.0,67.75,500546000.0,87733.0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,,,
NL,2003,2181541073.0,94.52,543423000.0,110702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NL,2004,5984024638.0,58.75,557525000.0,586440.0,9,2,0,0,0,11,0,11,6,3,1,0,1,9,2,,,
NL,2005,6134945311.0,66.07000000000001,599153000.0,600532.0,5,0,0,0,0,5,0,5,4,1,0,0,0,5,0,,,
NL,2006,7594373000.0,72.26,953575000.0,1014051.0,4,1,0,0,0,5,0,5,3,1,0,1,0,4,1,43.333333333333,,
NL,2007,10597450000.0,99.86,1077198000.0,513936.0,14,1,0,0,0,13,0,13,5,7,0,0,1,12,1,43.333333333333,,
NL,2008,9359376752.0,77.77,684447059.0,666695.0,16,0,0,0,0,16,0,16,9,6,1,0,0,16,0,43.333333333333,,
NL,2009,5221594466.0,51.7,502167643.0,317176.0,12,0,1,0,0,13,0,13,7,3,3,0,0,12,1,43.333333333333,,
NL,2010,8974815758.0,37.72,560535716.0,530870.0,6,2,0,0,0,8,0,8,3,2,3,0,0,7,1,43.333333333333,,
NL,2011,8682071477.0,38.56,676686557.0,526645.0,6,0,0,0,0,6,0,6,4,0,1,1,0,5,1,43.333333333333,,
NL,2012,9427390630.0,48.85,620832293.0,746968.0,0,1,1,0,0,2,0,2,0,0,1,0,1,1,1,43.333333333333,,
NL,2013,7934368957.0,52.94,797092445.0,509170.0,5,0,0,0,0,5,0,5,4,1,0,0,0,5,0,46.666666666667,The Netherlands strengthened investor protections through a new law regulating the approval of related-party transactions.,True
NL,2014,8143411223.0,26.450000000000003,626806334.0,549633.0,10,1,0,0,0,11,0,11,10,1,0,0,0,11,0,58.0,,
NL,2015,6451324343.0,22.77,592596000.0,238962.0,13,2,1,0,1,16,1,17,11,2,3,0,1,15,2,58.0,,
NL,2016,7745297691.0,34.01,479916151.0,464157.0,4,0,0,0,0,4,0,4,4,0,0,0,0,4,0,58.0,,
NL,2017,13399176313.0,50.94,638968692.0,976751.0,22,2,1,0,0,25,0,25,22,2,1,0,0,25,0,58.0,,
NO,1994,2627366.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,1995,226228224.0,0.0,0.0,5531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,1996,255860634.0,0.0,0.0,8483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,1997,222136804.0,10.69,3001866.0,8781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,1998,208661098.0,13.7,4107470.0,9187.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,,,
NO,1999,331664604.0,24.57,12713612.0,9393.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,,,
NO,2000,331594730.0,6.47,9796340.0,12261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
NO,2001,352849594.0,62.67,92762571.0,18016.0,2,0,0,0,0,2,0,2,0,0,0,1,1,0,2,,,
NO,2002,19934314099.0,212.67,747001578.0,314199.0,16,0,1,0,0,17,0,17,0,0,1,16,0,1,16,,,
NO,2003,17670863771.0,261.34000000000003,581467593.0,192324.0,9,2,1,0,0,12,0,12,5,3,3,1,0,9,3,,,
NO,2004,23496820828.0,175.74,744576435.0,238883.0,13,2,0,0,0,15,0,15,11,2,1,1,0,13,2,,,
NO,2005,31423587593.0,224.4,908980468.0,270618.0,45,5,1,0,0,51,0,51,28,15,4,3,1,45,6,,,
NO,2006,53888033748.0,184.86,496319928.0,424155.0,110,3,0,0,0,113,0,113,79,16,5,10,3,98,15,63.333333333333,,
NO,2007,44864259899.0,199.79999999999998,830253599.0,508038.0,108,3,1,3,0,112,3,115,73,20,10,10,2,99,16,63.333333333333,,
NO,2008,36822125867.0,151.85,652397067.0,332840.0,52,3,2,1,0,56,2,58,30,11,9,4,4,44,14,63.333333333333,Norway strengthened investor protections through amendments to rules on related-party transactions in the Public Limited Companies Act.,True
NO,2009,31827057863.0,56.59,710124364.0,296325.0,19,5,0,1,0,24,1,25,15,8,1,1,0,24,1,63.333333333333,,
NO,2010,37038531078.0,397.5,705562066.0,288535.0,18,2,1,1,0,21,1,22,12,4,3,2,1,17,5,63.333333333333,,
NO,2011,48074460080.0,197.34,738286977.0,297190.0,17,1,0,0,0,18,0,18,11,2,2,1,2,14,4,63.333333333333,,
